Timestamp,Value,Temperature,Holiday Flag,hour,min,time,hr_sin,hr_cos
2015-09-08 01:30:00+00:00,1932.4072969272675,15.0,0.0,1,30,1.5,0.3826834323650898,0.9238795325112867
2015-09-08 02:30:00+00:00,1735.469111177983,14.0,0.0,2,30,2.5,0.6087614290087205,0.7933533402912353
2015-09-08 03:30:00+00:00,1843.2791456691918,11.0,0.0,3,30,3.5,0.7933533402912352,0.6087614290087207
2015-09-08 04:30:00+00:00,1887.2594124471946,9.0,0.0,4,30,4.5,0.9238795325112867,0.38268343236508984
2015-09-08 05:30:00+00:00,3806.8229146516815,8.0,0.0,5,30,5.5,0.9914448613738104,0.1305261922200517
2015-09-08 06:30:00+00:00,5812.011715008033,8.0,0.0,6,30,6.5,0.9914448613738105,-0.13052619222005138
2015-09-08 07:30:00+00:00,7275.815107504197,7.0,0.0,7,30,7.5,0.9238795325112868,-0.3826834323650895
2015-09-08 08:30:00+00:00,5858.327217190177,9.0,0.0,8,30,8.5,0.7933533402912354,-0.6087614290087203
2015-09-08 09:30:00+00:00,5115.333152772422,13.0,0.0,9,30,9.5,0.6087614290087209,-0.793353340291235
2015-09-08 10:30:00+00:00,6088.737110398824,15.0,0.0,10,30,10.5,0.3826834323650899,-0.9238795325112867
2015-09-08 11:30:00+00:00,7232.224046626885,16.0,0.0,11,30,11.5,0.130526192220052,-0.9914448613738104
2015-09-08 12:30:00+00:00,7348.20740503259,18.0,0.0,12,30,12.5,-0.13052619222005132,-0.9914448613738105
2015-09-08 13:30:00+00:00,5522.442524894461,19.0,0.0,13,30,13.5,-0.3826834323650892,-0.923879532511287
2015-09-08 14:30:00+00:00,5080.693827610987,21.0,0.0,14,30,14.5,-0.6087614290087203,-0.7933533402912354
2015-09-08 15:30:00+00:00,4889.204524471366,22.0,0.0,15,30,15.5,-0.7933533402912349,-0.6087614290087209
2015-09-08 16:30:00+00:00,5640.371912803617,22.0,0.0,16,30,16.5,-0.9238795325112865,-0.38268343236509034
2015-09-08 17:30:00+00:00,6422.675773191091,23.0,0.0,17,30,17.5,-0.9914448613738103,-0.1305261922200525
2015-09-08 18:30:00+00:00,4406.978413516103,22.0,0.0,18,30,18.5,-0.9914448613738105,0.13052619222005127
2015-09-08 19:30:00+00:00,2237.155517167761,17.0,0.0,19,30,19.5,-0.923879532511287,0.38268343236508917
2015-09-08 20:30:00+00:00,2131.2915121800033,14.0,0.0,20,30,20.5,-0.7933533402912357,0.6087614290087199
2015-09-08 21:30:00+00:00,2416.1902314852923,14.0,0.0,21,30,21.5,-0.608761429008721,0.7933533402912349
2015-09-08 22:30:00+00:00,6217.1750576266195,13.0,0.0,22,30,22.5,-0.3826834323650904,0.9238795325112865
2015-09-08 23:30:00+00:00,8540.734284747625,11.0,0.0,23,30,23.5,-0.13052619222005257,0.9914448613738103
2015-09-09 00:30:00+00:00,5409.572813694278,11.0,0.0,0,30,0.5,0.13052619222005157,0.9914448613738104
2015-09-09 01:30:00+00:00,2090.035686706833,11.0,0.0,1,30,1.5,0.3826834323650898,0.9238795325112867
2015-09-09 02:30:00+00:00,1237.2855582944176,11.0,0.0,2,30,2.5,0.6087614290087205,0.7933533402912353
2015-09-09 03:30:00+00:00,1657.2387251392356,10.0,0.0,3,30,3.5,0.7933533402912352,0.6087614290087207
2015-09-09 04:30:00+00:00,1368.0587409263535,9.0,0.0,4,30,4.5,0.9238795325112867,0.38268343236508984
2015-09-09 05:30:00+00:00,2675.012155444332,9.0,0.0,5,30,5.5,0.9914448613738104,0.1305261922200517
2015-09-09 06:30:00+00:00,4429.941561656829,9.0,0.0,6,30,6.5,0.9914448613738105,-0.13052619222005138
2015-09-09 07:30:00+00:00,6507.133453640882,9.0,0.0,7,30,7.5,0.9238795325112868,-0.3826834323650895
2015-09-09 08:30:00+00:00,5423.195020218438,11.0,0.0,8,30,8.5,0.7933533402912354,-0.6087614290087203
2015-09-09 09:30:00+00:00,5202.904480427736,14.0,0.0,9,30,9.5,0.6087614290087209,-0.793353340291235
2015-09-09 10:30:00+00:00,6226.905205143878,17.0,0.0,10,30,10.5,0.3826834323650899,-0.9238795325112867
2015-09-09 11:30:00+00:00,7352.099464039494,19.0,0.0,11,30,11.5,0.130526192220052,-0.9914448613738104
2015-09-09 12:30:00+00:00,6312.14129739505,20.0,0.0,12,30,12.5,-0.13052619222005132,-0.9914448613738105
2015-09-09 13:30:00+00:00,6384.922800824133,21.0,0.0,13,30,13.5,-0.3826834323650892,-0.923879532511287
2015-09-09 14:30:00+00:00,4960.818410198379,23.0,0.0,14,30,14.5,-0.6087614290087203,-0.7933533402912354
2015-09-09 15:30:00+00:00,4297.222349521442,24.0,0.0,15,30,15.5,-0.7933533402912349,-0.6087614290087209
2015-09-09 16:30:00+00:00,6285.675296148112,25.0,0.0,16,30,16.5,-0.9238795325112865,-0.38268343236509034
2015-09-09 17:30:00+00:00,5119.225211779325,25.0,0.0,17,30,17.5,-0.9914448613738103,-0.1305261922200525
2015-09-09 18:30:00+00:00,3836.7917690048334,23.0,0.0,18,30,18.5,-0.9914448613738105,0.13052619222005127
2015-09-09 19:30:00+00:00,1172.6773787798304,17.0,0.0,19,30,19.5,-0.923879532511287,0.38268343236508917
2015-09-09 20:30:00+00:00,1552.5423378535488,15.0,0.0,20,30,20.5,-0.7933533402912357,0.6087614290087199
2015-09-09 21:30:00+00:00,1731.57705217108,14.0,0.0,21,30,21.5,-0.608761429008721,0.7933533402912349
2015-09-09 22:30:00+00:00,5926.049043910287,14.0,0.0,22,30,22.5,-0.3826834323650904,0.9238795325112865
2015-09-09 23:30:00+00:00,8282.301566689275,13.0,0.0,23,30,23.5,-0.13052619222005257,0.9914448613738103
2015-09-10 00:30:00+00:00,4534.637948942516,12.0,0.0,0,30,0.5,0.13052619222005157,0.9914448613738104
2015-09-10 01:30:00+00:00,813.829538343387,11.0,0.0,1,30,1.5,0.3826834323650898,0.9238795325112867
2015-09-10 02:30:00+00:00,488.8426112669986,10.0,0.0,2,30,2.5,0.6087614290087205,0.7933533402912353
2015-09-10 03:30:00+00:00,800.5965377199173,11.0,0.0,3,30,3.5,0.7933533402912352,0.6087614290087207
2015-09-10 04:30:00+00:00,654.6443249610603,11.0,0.0,4,30,4.5,0.9238795325112867,0.38268343236508984
2015-09-10 05:30:00+00:00,1847.5604105767848,11.0,0.0,5,30,5.5,0.9914448613738104,0.1305261922200517
2015-09-10 06:30:00+00:00,4736.246605500084,10.0,0.0,6,30,6.5,0.9914448613738105,-0.13052619222005138
2015-09-10 07:30:00+00:00,6379.084712313779,10.0,0.0,7,30,7.5,0.9238795325112868,-0.3826834323650895
2015-09-10 08:30:00+00:00,4457.96438650653,12.0,0.0,8,30,8.5,0.7933533402912354,-0.6087614290087203
2015-09-10 09:30:00+00:00,4361.8305290360295,15.0,0.0,9,30,9.5,0.6087614290087209,-0.793353340291235
2015-09-10 10:30:00+00:00,6033.080666600114,17.0,0.0,10,30,10.5,0.3826834323650899,-0.9238795325112867
2015-09-10 11:30:00+00:00,7662.2965668896495,19.0,0.0,11,30,11.5,0.130526192220052,-0.9914448613738104
2015-09-10 12:30:00+00:00,8179.551208907041,19.0,0.0,12,30,12.5,-0.13052619222005132,-0.9914448613738105
2015-09-10 13:30:00+00:00,6402.437066355196,20.0,0.0,13,30,13.5,-0.3826834323650892,-0.923879532511287
2015-09-10 14:30:00+00:00,4995.457735359814,20.0,0.0,14,30,14.5,-0.6087614290087203,-0.7933533402912354
2015-09-10 15:30:00+00:00,4776.724019171874,23.0,0.0,15,30,15.5,-0.7933533402912349,-0.6087614290087209
2015-09-10 16:30:00+00:00,5926.049043910287,24.0,0.0,16,30,16.5,-0.9238795325112865,-0.38268343236509034
2015-09-10 17:30:00+00:00,4730.01931108904,25.0,0.0,17,30,17.5,-0.9914448613738103,-0.1305261922200525
2015-09-10 18:30:00+00:00,3394.2646599199797,23.0,0.0,18,30,18.5,-0.9914448613738105,0.13052619222005127
2015-09-10 19:30:00+00:00,1208.8735275440267,18.0,0.0,19,30,19.5,-0.923879532511287,0.38268343236508917
2015-09-10 20:30:00+00:00,1503.5023943665728,15.0,0.0,20,30,20.5,-0.7933533402912357,0.6087614290087199
2015-09-10 21:30:00+00:00,1790.736349076003,17.0,0.0,21,30,21.5,-0.608761429008721,0.7933533402912349
2015-09-10 22:30:00+00:00,5997.6629296372985,18.0,0.0,22,30,22.5,-0.3826834323650904,0.9238795325112865
2015-09-10 23:30:00+00:00,8308.767567936215,16.0,0.0,23,30,23.5,-0.13052619222005257,0.9914448613738103
2015-09-11 00:30:00+00:00,5029.318648719869,17.0,0.0,0,30,0.5,0.13052619222005157,0.9914448613738104
2015-09-11 01:30:00+00:00,1508.1728651748565,15.0,0.0,1,30,1.5,0.3826834323650898,0.9238795325112867
2015-09-11 02:30:00+00:00,1059.0292557782668,14.0,0.0,2,30,2.5,0.6087614290087205,0.7933533402912353
2015-09-11 03:30:00+00:00,499.7403764863266,13.0,0.0,3,30,3.5,0.7933533402912352,0.6087614290087207
2015-09-11 04:30:00+00:00,613.3884994878898,0.0,0.0,4,30,4.5,0.9238795325112867,0.38268343236508984
2015-09-11 05:30:00+00:00,2180.7206615676696,5.0,0.0,5,30,5.5,0.9914448613738104,0.1305261922200517
2015-09-11 06:30:00+00:00,4508.9503594969565,15.0,0.0,6,30,6.5,0.9914448613738105,-0.13052619222005138
2015-09-11 07:30:00+00:00,5988.711193921425,12.0,0.0,7,30,7.5,0.9238795325112868,-0.3826834323650895
2015-09-11 08:30:00+00:00,4344.316263504967,15.0,0.0,8,30,8.5,0.7933533402912354,-0.6087614290087203
2015-09-11 09:30:00+00:00,4612.868334981264,18.0,0.0,9,30,9.5,0.6087614290087209,-0.793353340291235
2015-09-11 10:30:00+00:00,5706.147710020276,17.0,0.0,10,30,10.5,0.3826834323650899,-0.9238795325112867
2015-09-11 11:30:00+00:00,6677.994844043918,19.0,0.0,11,30,11.5,0.130526192220052,-0.9914448613738104
2015-09-11 12:30:00+00:00,7216.6558105992735,22.0,0.0,12,30,12.5,-0.13052619222005132,-0.9914448613738105
2015-09-11 13:30:00+00:00,5089.645563326862,23.0,0.0,13,30,13.5,-0.3826834323650892,-0.923879532511287
2015-09-11 14:30:00+00:00,5328.228780450008,24.0,0.0,14,30,14.5,-0.6087614290087203,-0.7933533402912354
2015-09-11 15:30:00+00:00,4764.658636250475,24.0,0.0,15,30,15.5,-0.7933533402912349,-0.6087614290087209
2015-09-11 16:30:00+00:00,5990.657223424874,24.0,0.0,16,30,16.5,-0.9238795325112865,-0.38268343236509034
2015-09-11 17:30:00+00:00,5211.467010242923,23.0,0.0,17,30,17.5,-0.9914448613738103,-0.1305261922200525
2015-09-11 18:30:00+00:00,4374.285117858119,23.0,0.0,18,30,18.5,-0.9914448613738105,0.13052619222005127
2015-09-11 19:30:00+00:00,2611.571593631816,21.0,0.0,19,30,19.5,-0.923879532511287,0.38268343236508917
2015-09-11 20:30:00+00:00,2485.0796759074733,21.0,0.0,20,30,20.5,-0.7933533402912357,0.6087614290087199
2015-09-11 21:30:00+00:00,2504.539970941987,21.0,0.0,21,30,21.5,-0.608761429008721,0.7933533402912349
2015-09-11 22:30:00+00:00,6309.027650189528,20.0,0.0,22,30,22.5,-0.3826834323650904,0.9238795325112865
2015-09-11 23:30:00+00:00,8768.808942552132,19.0,0.0,23,30,23.5,-0.13052619222005257,0.9914448613738103
2015-09-12 00:30:00+00:00,6174.362408550688,17.0,0.0,0,30,0.5,0.13052619222005157,0.9914448613738104
2015-09-12 01:30:00+00:00,1639.724459608173,15.0,0.0,1,30,1.5,0.3826834323650898,0.9238795325112867
2015-09-12 02:30:00+00:00,1403.4764778891697,15.0,0.0,2,30,2.5,0.6087614290087205,0.7933533402912353
2015-09-12 03:30:00+00:00,1905.552089779637,15.0,0.0,3,30,3.5,0.7933533402912352,0.6087614290087207
2015-09-12 04:30:00+00:00,1411.2605959029752,15.0,0.0,4,30,4.5,0.9238795325112867,0.38268343236508984
2015-09-12 05:30:00+00:00,1405.0333014919306,14.0,0.0,5,30,5.5,0.9914448613738104,0.1305261922200517
2015-09-12 06:30:00+00:00,1426.4396260298965,15.0,0.0,6,30,6.5,0.9914448613738105,-0.13052619222005138
2015-09-12 07:30:00+00:00,1345.484798686317,15.0,0.0,7,30,7.5,0.9238795325112868,-0.3826834323650895
2015-09-12 08:30:00+00:00,1340.4251219773432,16.0,0.0,8,30,8.5,0.7933533402912354,-0.6087614290087203
2015-09-12 09:30:00+00:00,1350.933681295981,18.0,0.0,9,30,9.5,0.6087614290087209,-0.793353340291235
2015-09-12 10:30:00+00:00,1354.8257403028838,21.0,0.0,10,30,10.5,0.3826834323650899,-0.9238795325112867
2015-09-12 11:30:00+00:00,1335.7546511690598,24.0,0.0,11,30,11.5,0.130526192220052,-0.9914448613738104
2015-09-12 12:30:00+00:00,1347.8200340904584,23.0,0.0,12,30,12.5,-0.13052619222005132,-0.9914448613738105
2015-09-12 13:30:00+00:00,1394.9139480739832,25.0,0.0,13,30,13.5,-0.3826834323650892,-0.923879532511287
2015-09-12 14:30:00+00:00,1365.3342996215215,26.0,0.0,14,30,14.5,-0.6087614290087203,-0.7933533402912354
2015-09-12 15:30:00+00:00,1407.7577427967624,25.0,0.0,15,30,15.5,-0.7933533402912349,-0.6087614290087209
2015-09-12 16:30:00+00:00,1391.800300868461,22.0,0.0,16,30,16.5,-0.9238795325112865,-0.38268343236509034
2015-09-12 17:30:00+00:00,1362.9990642173798,21.0,0.0,17,30,17.5,-0.9914448613738103,-0.1305261922200525
2015-09-12 18:30:00+00:00,1419.4339198174716,20.0,0.0,18,30,18.5,-0.9914448613738105,0.13052619222005127
2015-09-12 19:30:00+00:00,1579.0083391004882,20.0,0.0,19,30,19.5,-0.923879532511287,0.38268343236508917
2015-09-12 20:30:00+00:00,2426.69879080393,0.0,0.0,20,30,20.5,-0.7933533402912357,0.6087614290087199
2015-09-12 21:30:00+00:00,2540.736119706184,17.0,0.0,21,30,21.5,-0.608761429008721,0.7933533402912349
2015-09-12 22:30:00+00:00,5453.9422863729715,16.0,0.0,22,30,22.5,-0.3826834323650904,0.9238795325112865
2015-09-12 23:30:00+00:00,4991.5656763529105,7.0,0.0,23,30,23.5,-0.13052619222005257,0.9914448613738103
2015-09-13 00:30:00+00:00,1405.422507392621,7.0,0.0,0,30,0.5,0.13052619222005157,0.9914448613738104
2015-09-13 01:30:00+00:00,1415.5418608105686,16.0,0.0,1,30,1.5,0.3826834323650898,0.9238795325112867
2015-09-13 02:30:00+00:00,1578.619133199798,16.0,0.0,2,30,2.5,0.6087614290087205,0.7933533402912353
2015-09-13 03:30:00+00:00,2021.9246540860327,16.0,0.0,3,30,3.5,0.7933533402912352,0.6087614290087207
2015-09-13 04:30:00+00:00,1410.0929782009046,0.0,0.0,4,30,4.5,0.9238795325112867,0.38268343236508984
2015-09-13 05:30:00+00:00,1336.9222688711307,6.0,0.0,5,30,5.5,0.9914448613738104,0.1305261922200517
2015-09-13 06:30:00+00:00,1746.366876397311,16.0,0.0,6,30,6.5,0.9914448613738105,-0.13052619222005138
2015-09-13 07:30:00+00:00,1361.0530347139286,17.0,0.0,7,30,7.5,0.9238795325112868,-0.3826834323650895
2015-09-13 08:30:00+00:00,1362.9990642173798,17.0,0.0,8,30,8.5,0.7933533402912354,-0.6087614290087203
2015-09-13 09:30:00+00:00,1377.0104766422305,18.0,0.0,9,30,9.5,0.6087614290087209,-0.793353340291235
2015-09-13 10:30:00+00:00,1387.9082418615576,19.0,0.0,10,30,10.5,0.3826834323650899,-0.9238795325112867
2015-09-13 11:30:00+00:00,1355.9933580049544,21.0,0.0,11,30,11.5,0.130526192220052,-0.9914448613738104
2015-09-13 12:30:00+00:00,1387.5190359608675,22.0,0.0,12,30,12.5,-0.13052619222005132,-0.9914448613738105
2015-09-13 13:30:00+00:00,1352.490504898742,22.0,0.0,13,30,13.5,-0.3826834323650892,-0.923879532511287
2015-09-13 14:30:00+00:00,1411.2605959029752,25.0,0.0,14,30,14.5,-0.6087614290087203,-0.7933533402912354
2015-09-13 15:30:00+00:00,1342.760357381485,24.0,0.0,15,30,15.5,-0.7933533402912349,-0.6087614290087209
2015-09-13 16:30:00+00:00,1987.2853289245973,26.0,0.0,16,30,16.5,-0.9238795325112865,-0.38268343236509034
2015-09-13 17:30:00+00:00,1636.2216065019602,24.0,0.0,17,30,17.5,-0.9914448613738103,-0.1305261922200525
2015-09-13 18:30:00+00:00,2289.698313760949,23.0,0.0,18,30,18.5,-0.9914448613738105,0.13052619222005127
2015-09-13 19:30:00+00:00,2093.927745713736,2.0,0.0,19,30,19.5,-0.923879532511287,0.38268343236508917
2015-09-13 20:30:00+00:00,2559.807208840008,8.0,0.0,20,30,20.5,-0.7933533402912357,0.6087614290087199
2015-09-13 21:30:00+00:00,2660.222331218101,8.0,0.0,21,30,21.5,-0.608761429008721,0.7933533402912349
2015-09-13 22:30:00+00:00,5610.403058450465,6.0,0.0,22,30,22.5,-0.3826834323650904,0.9238795325112865
2015-09-13 23:30:00+00:00,5385.05284195079,5.0,0.0,23,30,23.5,-0.13052619222005257,0.9914448613738103
2015-09-14 00:30:00+00:00,1527.6331602093703,7.0,0.0,0,30,0.5,0.13052619222005157,0.9914448613738104
2015-09-14 01:30:00+00:00,1479.3716285237756,7.0,0.0,1,30,1.5,0.3826834323650898,0.9238795325112867
2015-09-14 02:30:00+00:00,2065.515714963345,6.0,0.0,2,30,2.5,0.6087614290087205,0.7933533402912353
2015-09-14 03:30:00+00:00,1368.0587409263535,5.0,0.0,3,30,3.5,0.7933533402912352,0.6087614290087207
2015-09-14 04:30:00+00:00,1470.0306869072085,16.0,0.0,4,30,4.5,0.9238795325112867,0.38268343236508984
2015-09-14 05:30:00+00:00,3258.821006479761,16.0,0.0,5,30,5.5,0.9914448613738104,0.1305261922200517
2015-09-14 06:30:00+00:00,5496.754935448902,16.0,0.0,6,30,6.5,0.9914448613738105,-0.13052619222005138
2015-09-14 07:30:00+00:00,5364.814135114896,16.0,0.0,7,30,7.5,0.9238795325112868,-0.3826834323650895
2015-09-14 08:30:00+00:00,6150.620848608582,16.0,0.0,8,30,8.5,0.7933533402912354,-0.6087614290087203
2015-09-14 09:30:00+00:00,6300.465120374342,16.0,0.0,9,30,9.5,0.6087614290087209,-0.793353340291235
2015-09-14 10:30:00+00:00,7489.489146983164,17.0,0.0,10,30,10.5,0.3826834323650899,-0.9238795325112867
2015-09-14 11:30:00+00:00,8650.879554642976,18.0,0.0,11,30,11.5,0.130526192220052,-0.9914448613738104
2015-09-14 12:30:00+00:00,9109.364105656132,20.0,0.0,12,30,12.5,-0.13052619222005132,-0.9914448613738105
2015-09-14 13:30:00+00:00,6269.328648319119,22.0,0.0,13,30,13.5,-0.3826834323650892,-0.923879532511287
2015-09-14 14:30:00+00:00,4748.311988421483,21.0,0.0,14,30,14.5,-0.6087614290087203,-0.7933533402912354
2015-09-14 15:30:00+00:00,3750.777264952281,22.0,0.0,15,30,15.5,-0.7933533402912349,-0.6087614290087209
2015-09-14 16:30:00+00:00,5444.990550657094,0.0,0.0,16,30,16.5,-0.9238795325112865,-0.38268343236509034
2015-09-14 17:30:00+00:00,5971.58613429105,20.0,0.0,17,30,17.5,-0.9914448613738103,-0.1305261922200525
2015-09-14 18:30:00+00:00,4312.012173747673,19.0,0.0,18,30,18.5,-0.9914448613738105,0.13052619222005127
2015-09-14 19:30:00+00:00,1605.0851344467374,18.0,0.0,19,30,19.5,-0.923879532511287,0.38268343236508917
2015-09-14 20:30:00+00:00,1523.3518953017776,16.0,0.0,20,30,20.5,-0.7933533402912357,0.6087614290087199
2015-09-14 21:30:00+00:00,1669.6933139613247,16.0,0.0,21,30,21.5,-0.608761429008721,0.7933533402912349
2015-09-14 22:30:00+00:00,5896.8586013585145,16.0,0.0,22,30,22.5,-0.3826834323650904,0.9238795325112865
2015-09-14 23:30:00+00:00,8291.253302405152,17.0,0.0,23,30,23.5,-0.13052619222005257,0.9914448613738103
2015-09-15 00:30:00+00:00,5730.6676817637635,16.0,0.0,0,30,0.5,0.13052619222005157,0.9914448613738104
2015-09-15 01:30:00+00:00,1534.6388664217955,15.0,0.0,1,30,1.5,0.3826834323650898,0.9238795325112867
2015-09-15 02:30:00+00:00,953.5544566911992,15.0,0.0,2,30,2.5,0.6087614290087205,0.7933533402912353
2015-09-15 03:30:00+00:00,0.0,14.0,0.0,3,30,3.5,0.7933533402912352,0.6087614290087207
2015-09-15 04:30:00+00:00,0.0,14.0,0.0,4,30,4.5,0.9238795325112867,0.38268343236508984
2015-09-15 05:30:00+00:00,1947.9755329548789,13.0,0.0,5,30,5.5,0.9914448613738104,0.1305261922200517
2015-09-15 06:30:00+00:00,4615.203570385405,13.0,0.0,6,30,6.5,0.9914448613738105,-0.13052619222005138
2015-09-15 07:30:00+00:00,6043.200020018063,13.0,0.0,7,30,7.5,0.9238795325112868,-0.3826834323650895
2015-09-15 08:30:00+00:00,6629.733312358321,14.0,0.0,8,30,8.5,0.7933533402912354,-0.6087614290087203
2015-09-15 09:30:00+00:00,5035.1567372302225,15.0,0.0,9,30,9.5,0.6087614290087209,-0.793353340291235
2015-09-15 10:30:00+00:00,6386.479624426895,16.0,0.0,10,30,10.5,0.3826834323650899,-0.9238795325112867
2015-09-15 11:30:00+00:00,7984.948258561897,16.0,0.0,11,30,11.5,0.130526192220052,-0.9914448613738104
2015-09-15 12:30:00+00:00,8208.741651458811,17.0,0.0,12,30,12.5,-0.13052619222005132,-0.9914448613738105
2015-09-15 13:30:00+00:00,7073.817245045938,19.0,0.0,13,30,13.5,-0.3826834323650892,-0.923879532511287
2015-09-15 14:30:00+00:00,5199.012421420834,19.0,0.0,14,30,14.5,-0.6087614290087203,-0.7933533402912354
2015-09-15 15:30:00+00:00,5310.325309018255,19.0,0.0,15,30,15.5,-0.7933533402912349,-0.6087614290087209
2015-09-15 16:30:00+00:00,6112.867876241624,19.0,0.0,16,30,16.5,-0.9238795325112865,-0.38268343236509034
2015-09-15 17:30:00+00:00,5884.4040125364245,19.0,0.0,17,30,17.5,-0.9914448613738103,-0.1305261922200525
2015-09-15 18:30:00+00:00,4766.215459853236,19.0,0.0,18,30,18.5,-0.9914448613738105,0.13052619222005127
2015-09-15 19:30:00+00:00,1690.3212266979099,18.0,0.0,19,30,19.5,-0.923879532511287,0.38268343236508917
2015-09-15 20:30:00+00:00,1583.2896040080814,17.0,0.0,20,30,20.5,-0.7933533402912357,0.6087614290087199
2015-09-15 21:30:00+00:00,1759.2106711200906,16.0,0.0,21,30,21.5,-0.608761429008721,0.7933533402912349
2015-09-15 22:30:00+00:00,5889.85289514609,16.0,0.0,22,30,22.5,-0.3826834323650904,0.9238795325112865
2015-09-15 23:30:00+00:00,8361.310364529403,17.0,0.0,23,30,23.5,-0.13052619222005257,0.9914448613738103
2015-09-16 00:30:00+00:00,7893.48487189968,16.0,0.0,0,30,0.5,0.13052619222005157,0.9914448613738104
2015-09-16 01:30:00+00:00,1688.7644030951485,0.0,0.0,1,30,1.5,0.3826834323650898,0.9238795325112867
2015-09-16 02:30:00+00:00,531.2660544422397,16.0,0.0,2,30,2.5,0.6087614290087205,0.7933533402912353
2015-09-16 03:30:00+00:00,1187.8564089067513,15.0,0.0,3,30,3.5,0.7933533402912352,0.6087614290087207
2015-09-16 04:30:00+00:00,604.4367637720134,15.0,0.0,4,30,4.5,0.9238795325112867,0.38268343236508984
2015-09-16 05:30:00+00:00,2120.782952861365,16.0,0.0,5,30,5.5,0.9914448613738104,0.1305261922200517
2015-09-16 06:30:00+00:00,5397.8966366735685,16.0,0.0,6,30,6.5,0.9914448613738105,-0.13052619222005138
2015-09-16 07:30:00+00:00,7356.380728947086,15.0,0.0,7,30,7.5,0.9238795325112868,-0.3826834323650895
2015-09-16 08:30:00+00:00,5009.858353685355,15.0,0.0,8,30,8.5,0.7933533402912354,-0.6087614290087203
2015-09-16 09:30:00+00:00,4762.7126067470235,16.0,0.0,9,30,9.5,0.6087614290087209,-0.793353340291235
2015-09-16 10:30:00+00:00,5062.790356179234,16.0,0.0,10,30,10.5,0.3826834323650899,-0.9238795325112867
2015-09-16 11:30:00+00:00,8647.765907437453,16.0,0.0,11,30,11.5,0.130526192220052,-0.9914448613738104
2015-09-16 12:30:00+00:00,8328.617068871421,17.0,0.0,12,30,12.5,-0.13052619222005132,-0.9914448613738105
2015-09-16 13:30:00+00:00,5793.71903767559,20.0,0.0,13,30,13.5,-0.3826834323650892,-0.923879532511287
2015-09-16 14:30:00+00:00,6058.768256045674,20.0,0.0,14,30,14.5,-0.6087614290087203,-0.7933533402912354
2015-09-16 15:30:00+00:00,7464.579969338985,28.0,0.0,15,30,15.5,-0.7933533402912349,-0.6087614290087209
2015-09-16 16:30:00+00:00,6939.541209307789,28.0,0.0,16,30,16.5,-0.9238795325112865,-0.38268343236509034
2015-09-16 17:30:00+00:00,6316.033356401952,29.0,0.0,17,30,17.5,-0.9914448613738103,-0.1305261922200525
2015-09-16 18:30:00+00:00,4241.9551116234215,28.0,0.0,18,30,18.5,-0.9914448613738105,0.13052619222005127
2015-09-16 19:30:00+00:00,1986.1177112225269,27.0,0.0,19,30,19.5,-0.923879532511287,0.38268343236508917
2015-09-16 20:30:00+00:00,2254.2805767981336,27.0,0.0,20,30,20.5,-0.7933533402912357,0.6087614290087199
2015-09-16 21:30:00+00:00,2428.255614406691,27.0,0.0,21,30,21.5,-0.608761429008721,0.7933533402912349
2015-09-16 22:30:00+00:00,6185.260173770017,28.0,0.0,22,30,22.5,-0.3826834323650904,0.9238795325112865
2015-09-16 23:30:00+00:00,8567.200285994564,27.0,0.0,23,30,23.5,-0.13052619222005257,0.9914448613738103
2015-09-17 00:30:00+00:00,8445.768044979195,26.0,0.0,0,30,0.5,0.13052619222005157,0.9914448613738104
2015-09-17 01:30:00+00:00,2739.2311290582293,27.0,0.0,1,30,1.5,0.3826834323650898,0.9238795325112867
2015-09-17 02:30:00+00:00,1240.7884114006301,27.0,0.0,2,30,2.5,0.6087614290087205,0.7933533402912353
2015-09-17 03:30:00+00:00,1209.262733444717,25.0,0.0,3,30,3.5,0.7933533402912352,0.6087614290087207
2015-09-17 04:30:00+00:00,1645.1733422178365,22.0,0.0,4,30,4.5,0.9238795325112867,0.38268343236508984
2015-09-17 05:30:00+00:00,2690.580391471944,21.0,0.0,5,30,5.5,0.9914448613738104,0.1305261922200517
2015-09-17 06:30:00+00:00,6490.786805811891,21.0,0.0,6,30,6.5,0.9914448613738105,-0.13052619222005138
2015-09-17 07:30:00+00:00,6574.076868559612,20.0,0.0,7,30,7.5,0.9238795325112868,-0.3826834323650895
2015-09-17 08:30:00+00:00,6603.267311111385,16.0,0.0,8,30,8.5,0.7933533402912354,-0.6087614290087203
2015-09-17 09:30:00+00:00,5794.49744947697,15.0,0.0,9,30,9.5,0.6087614290087209,-0.793353340291235
2015-09-17 10:30:00+00:00,7829.655104186473,15.0,0.0,10,30,10.5,0.3826834323650899,-0.9238795325112867
2015-09-17 11:30:00+00:00,10294.106867357359,14.0,0.0,11,30,11.5,0.130526192220052,-0.9914448613738104
2015-09-17 12:30:00+00:00,8804.226679514948,14.0,0.0,12,30,12.5,-0.13052619222005132,-0.9914448613738105
2015-09-17 13:30:00+00:00,8025.036466332996,15.0,0.0,13,30,13.5,-0.3826834323650892,-0.923879532511287
2015-09-17 14:30:00+00:00,6035.805107904947,15.0,0.0,14,30,14.5,-0.6087614290087203,-0.7933533402912354
2015-09-17 15:30:00+00:00,5413.075666800491,17.0,0.0,15,30,15.5,-0.7933533402912349,-0.6087614290087209
2015-09-17 16:30:00+00:00,5836.531686751521,18.0,0.0,16,30,16.5,-0.9238795325112865,-0.38268343236509034
